,Idade,Sexo,Dependentes,Nivel_educacional,Estado_civil,Renda,limite_do_cartao2
1644,53,F,3,Uneducated,Married,Unknown,0
1645,37,F,4,High School,Divorced,$40K - $60K,0
1646,49,F,2,Doctorate,Married,Less than $40K,0
1647,47,M,3,Doctorate,Single,Less than $40K,0
1648,53,F,1,Unknown,Married,Less than $40K,0
1649,53,F,1,Unknown,Married,Less than $40K,0
1650,36,F,3,Graduate,Single,$40K - $60K,0
1651,36,F,3,Graduate,Single,$40K - $60K,0
1652,36,F,3,Graduate,Single,$40K - $60K,0
1653,30,F,2,Graduate,Single,Less than $40K,0
1654,34,M,3,High School,Single,$40K - $60K,0
1655,32,F,0,Graduate,Married,Unknown,0
1656,36,M,2,Doctorate,Single,$40K - $60K,0
1657,38,F,3,Uneducated,Single,Less than $40K,0
1658,65,M,0,High School,Unknown,Less than $40K,0
1659,63,F,0,Graduate,Married,Less than $40K,0
1660,55,F,1,Graduate,Married,Unknown,0
1661,27,M,0,Uneducated,Single,$60K - $80K,0
1662,34,F,0,High School,Married,$40K - $60K,0
1663,32,F,1,College,Divorced,Less than $40K,0
1664,49,F,5,Uneducated,Single,Less than $40K,0
1665,57,F,2,Graduate,Married,$40K - $60K,0
1666,36,F,3,Graduate,Single,Less than $40K,0
1667,36,F,4,Uneducated,Single,Less than $40K,0
1668,51,F,0,High School,Married,Less than $40K,0
1669,26,F,0,College,Married,$40K - $60K,0
1670,56,M,2,High School,Single,$40K - $60K,0
1671,42,F,4,High School,Single,Less than $40K,0
1672,38,M,2,College,Married,$80K - $120K,0
1673,44,M,3,Unknown,Single,$120K +,0
1674,49,F,2,Post-Graduate,Single,Less than $40K,0
1675,41,F,2,Uneducated,Married,$40K - $60K,0
1676,51,F,3,Graduate,Single,Less than $40K,0
1677,51,F,3,Graduate,Single,Less than $40K,0
1678,51,F,3,Graduate,Single,Less than $40K,0
1679,51,F,3,Graduate,Single,Less than $40K,0
1680,49,M,5,High School,Married,$80K - $120K,0
1681,50,F,2,Graduate,Unknown,Less than $40K,0
1682,50,F,2,Graduate,Unknown,Less than $40K,0
1683,50,F,2,Graduate,Unknown,Less than $40K,0
1684,38,F,2,Unknown,Single,Less than $40K,0
1685,38,F,2,Unknown,Single,Less than $40K,0
1686,50,F,3,High School,Married,Less than $40K,0
1687,50,F,3,High School,Married,Less than $40K,0
1688,50,F,3,High School,Married,Less than $40K,0
1689,50,F,3,High School,Married,Less than $40K,0
1690,50,F,3,High School,Married,Less than $40K,0
1691,50,F,3,High School,Married,Less than $40K,0
1692,36,F,1,Unknown,Single,Less than $40K,0
1693,36,F,1,Unknown,Single,Less than $40K,0
1694,46,F,4,Uneducated,Single,Less than $40K,0
1695,36,M,1,Unknown,Single,Less than $40K,0
1696,52,M,5,Graduate,Single,$80K - $120K,0
1697,53,M,3,High School,Single,Less than $40K,0
1698,34,M,4,College,Single,$60K - $80K,0
1699,62,F,1,Unknown,Single,Less than $40K,0
1700,62,F,1,Unknown,Single,Less than $40K,0
1701,44,F,4,Graduate,Single,$40K - $60K,0
1702,44,F,4,Graduate,Single,$40K - $60K,0
1703,44,F,4,Graduate,Single,$40K - $60K,0
1704,36,M,2,Graduate,Single,$120K +,0
1705,44,F,2,Uneducated,Married,Less than $40K,0
1706,44,F,2,Uneducated,Married,Less than $40K,0
1707,44,F,2,Uneducated,Married,Less than $40K,0
1708,50,F,3,Graduate,Married,Less than $40K,0
1709,50,F,3,Graduate,Married,Less than $40K,0
1710,50,F,3,Graduate,Married,Less than $40K,0
1711,50,F,3,Graduate,Married,Less than $40K,0
1712,50,F,3,Graduate,Married,Less than $40K,0
1713,36,F,0,Unknown,Married,Less than $40K,0
1714,27,F,1,College,Divorced,Less than $40K,0
1715,31,F,1,College,Divorced,Unknown,0
1716,41,M,4,High School,Single,$60K - $80K,0
1717,41,M,4,High School,Single,$60K - $80K,0
1718,41,M,3,Unknown,Married,$60K - $80K,0
1719,36,F,3,High School,Single,Unknown,0
1720,63,F,0,High School,Married,Less than $40K,0
1721,36,F,1,Post-Graduate,Married,Less than $40K,0
1722,33,F,4,Graduate,Single,Less than $40K,0
1723,33,M,1,Graduate,Single,$80K - $120K,0
1724,65,M,1,High School,Single,Unknown,0
1725,61,M,1,Graduate,Married,$60K - $80K,0
1726,65,M,0,Uneducated,Single,Less than $40K,0
1727,65,M,0,Uneducated,Single,Less than $40K,0
1728,37,F,1,Graduate,Single,$40K - $60K,0
1729,37,F,1,Graduate,Single,$40K - $60K,0
1730,49,M,2,Unknown,Single,$40K - $60K,0
1731,51,M,2,Graduate,Married,$80K - $120K,0
1732,53,M,2,Graduate,Married,$80K - $120K,0
1733,43,F,4,Graduate,Single,Less than $40K,0
1734,43,F,4,Graduate,Single,Less than $40K,0
1735,43,F,4,Graduate,Single,Less than $40K,0
1736,43,F,4,Graduate,Single,Less than $40K,0
1737,49,M,1,High School,Unknown,$60K - $80K,0
1738,52,M,2,College,Married,$80K - $120K,0
1739,59,M,1,Uneducated,Single,Less than $40K,0
1740,45,F,2,Graduate,Unknown,Less than $40K,0
1741,45,F,2,Graduate,Unknown,Less than $40K,0
1742,45,F,2,Graduate,Unknown,Less than $40K,0
1743,51,M,1,Unknown,Single,$80K - $120K,0
1744,31,F,0,College,Married,Less than $40K,0
1745,48,M,1,High School,Single,$60K - $80K,0
1746,39,F,1,Unknown,Married,Less than $40K,0
1747,50,F,2,Unknown,Married,Less than $40K,0
1748,50,F,2,Unknown,Married,Less than $40K,0
1749,45,M,4,Graduate,Married,$40K - $60K,0
1750,62,M,0,Unknown,Married,$40K - $60K,0
1751,44,F,2,Doctorate,Single,$40K - $60K,0
1752,56,F,2,College,Single,Less than $40K,0
1753,65,F,1,Unknown,Single,Less than $40K,0
1754,48,M,3,Graduate,Single,$80K - $120K,0
1755,48,M,3,Graduate,Single,$80K - $120K,0
1756,60,M,0,Unknown,Married,$60K - $80K,0
1757,60,M,0,Unknown,Married,$60K - $80K,0
1758,36,M,2,College,Single,$60K - $80K,0
1759,36,M,2,College,Single,$60K - $80K,0
1760,49,M,3,Graduate,Married,Less than $40K,0
1761,30,M,1,Unknown,Married,Less than $40K,0
1762,46,M,2,Unknown,Divorced,$60K - $80K,0
1763,45,M,4,Unknown,Married,$40K - $60K,0
1764,45,M,4,Unknown,Married,$40K - $60K,0
1765,44,M,5,High School,Married,$80K - $120K,0
1766,35,F,2,Uneducated,Married,Less than $40K,0
1767,52,F,2,College,Single,Less than $40K,0
1768,52,F,2,College,Single,Less than $40K,0
1769,38,F,4,Doctorate,Married,Less than $40K,0
1770,45,F,2,Graduate,Single,Less than $40K,0
1771,45,F,2,Graduate,Single,Less than $40K,0
1772,43,M,2,Doctorate,Divorced,$40K - $60K,0
1773,63,F,0,Uneducated,Unknown,$40K - $60K,0
1774,51,M,2,College,Married,$80K - $120K,0
1775,54,F,2,Graduate,Single,Less than $40K,0
1776,54,F,2,Graduate,Single,Less than $40K,0
1777,55,M,5,Post-Graduate,Single,$80K - $120K,0
1778,32,M,1,High School,Single,$60K - $80K,0
1779,49,F,3,Unknown,Unknown,Less than $40K,0
1780,47,F,3,High School,Unknown,Less than $40K,0
1781,35,F,4,Uneducated,Single,Less than $40K,0
1782,31,F,0,Graduate,Single,Less than $40K,0
1783,31,F,0,Graduate,Single,Less than $40K,0
1784,31,F,0,Graduate,Single,Less than $40K,0
1785,52,F,3,High School,Single,Less than $40K,0
1786,49,M,4,Uneducated,Married,$40K - $60K,0
1787,44,M,3,Unknown,Married,$80K - $120K,0
1788,48,F,3,Uneducated,Married,Less than $40K,0
1789,48,F,3,Uneducated,Married,Less than $40K,0
1790,38,M,2,Graduate,Single,$60K - $80K,0
1791,49,F,3,Uneducated,Divorced,Less than $40K,0
1792,46,M,2,Unknown,Unknown,$120K +,0
1793,44,F,3,High School,Married,Less than $40K,0
1794,44,F,3,High School,Married,Less than $40K,0
1795,34,F,2,High School,Single,Less than $40K,0
1796,32,M,1,High School,Married,$40K - $60K,0
1797,45,M,4,Graduate,Married,$80K - $120K,0
1798,39,F,4,Uneducated,Single,Less than $40K,0
1799,39,F,4,Uneducated,Single,Less than $40K,0
1800,63,F,1,College,Single,$40K - $60K,0
1801,39,M,2,Graduate,Divorced,$60K - $80K,0
1802,57,F,2,High School,Divorced,Less than $40K,0
1803,40,F,4,Graduate,Divorced,Less than $40K,0
1804,38,M,1,Unknown,Married,$120K +,0
1805,36,M,1,Graduate,Single,$80K - $120K,0
1806,48,M,3,Unknown,Married,$40K - $60K,0
1807,48,M,0,Unknown,Divorced,$40K - $60K,0
1808,49,F,2,High School,Married,Unknown,0
1809,59,F,1,College,Unknown,Less than $40K,0
1810,39,F,3,Graduate,Single,Less than $40K,0
1811,39,F,3,Graduate,Single,Less than $40K,0
1812,63,M,0,High School,Single,$60K - $80K,0
1813,36,M,3,High School,Single,$80K - $120K,0
1814,64,M,1,Graduate,Single,Less than $40K,0
1815,64,M,1,Graduate,Single,Less than $40K,0
1816,64,M,1,Graduate,Single,Less than $40K,0
1817,64,M,1,Graduate,Single,Less than $40K,0
1818,39,M,2,Graduate,Married,$80K - $120K,0
1819,40,M,3,Graduate,Single,$40K - $60K,0
1820,40,M,3,Graduate,Single,$40K - $60K,0
1821,52,F,2,High School,Single,Less than $40K,0
1822,52,F,2,High School,Single,Less than $40K,0
1823,52,F,2,High School,Single,Less than $40K,0
1824,52,F,2,High School,Single,Less than $40K,0
1825,52,F,2,High School,Single,Less than $40K,0
1826,52,F,2,High School,Single,Less than $40K,0
1827,36,F,2,Uneducated,Married,Unknown,0
1828,44,F,2,High School,Single,$40K - $60K,0
1829,34,M,2,Uneducated,Single,$120K +,0
1830,50,F,2,Uneducated,Single,Less than $40K,0
1831,50,F,2,Uneducated,Single,Less than $40K,0
1832,50,F,2,Uneducated,Single,Less than $40K,0
1833,41,M,2,Uneducated,Single,$80K - $120K,0
1834,50,M,4,Graduate,Married,$40K - $60K,0
1835,47,M,3,Unknown,Unknown,$120K +,0
1836,45,F,2,Graduate,Married,Less than $40K,0
1837,45,F,2,Graduate,Married,Less than $40K,0
1838,45,F,2,Graduate,Married,Less than $40K,0
1839,45,F,2,Graduate,Married,Less than $40K,0
1840,45,F,2,Graduate,Married,Less than $40K,0
1841,45,F,2,Graduate,Married,Less than $40K,0
1842,42,M,3,Graduate,Married,$40K - $60K,0
1843,42,M,3,Graduate,Married,$40K - $60K,0
1844,46,M,4,Graduate,Single,$80K - $120K,0
1845,46,M,4,Graduate,Single,$80K - $120K,0
1846,46,M,4,Graduate,Single,$80K - $120K,0
1847,46,F,3,Graduate,Married,$40K - $60K,0
1848,46,F,3,Graduate,Married,$40K - $60K,0
1849,38,F,1,Unknown,Married,Less than $40K,0
1850,57,M,2,Graduate,Unknown,$60K - $80K,0
1851,52,M,2,Unknown,Single,$60K - $80K,0
1852,49,M,4,Graduate,Married,$60K - $80K,0
1853,42,M,3,Post-Graduate,Married,$40K - $60K,0
1854,46,M,1,Graduate,Divorced,$120K +,0
1855,49,M,5,Uneducated,Married,$40K - $60K,0
1856,57,F,3,Doctorate,Single,Less than $40K,0
1857,47,M,2,Graduate,Unknown,$80K - $120K,0
1858,37,M,3,College,Single,$40K - $60K,0
1859,48,F,5,Uneducated,Married,Less than $40K,0
1860,51,F,1,Unknown,Single,Less than $40K,0
1861,45,F,2,Post-Graduate,Single,Less than $40K,0
1862,45,F,2,Post-Graduate,Single,Less than $40K,0
1863,62,M,1,Graduate,Single,$60K - $80K,0
1864,46,M,2,Graduate,Married,$40K - $60K,0
1865,46,M,2,Graduate,Married,$40K - $60K,0
1866,59,M,1,Graduate,Single,$40K - $60K,0
1867,52,M,1,Unknown,Divorced,$120K +,0
1868,59,F,2,High School,Single,Unknown,0
1869,54,F,3,Doctorate,Unknown,Less than $40K,0
1870,44,F,3,Uneducated,Married,Less than $40K,0
1871,44,F,3,Uneducated,Married,Less than $40K,0
1872,43,F,5,Graduate,Married,Less than $40K,0
1873,51,F,3,High School,Single,$40K - $60K,0
1874,64,M,0,Graduate,Single,Less than $40K,0
1875,64,M,0,Graduate,Single,Less than $40K,0
1876,64,M,0,Graduate,Single,Less than $40K,0
1877,64,M,0,Graduate,Single,Less than $40K,0
1878,65,F,1,Uneducated,Single,Less than $40K,0
1879,40,F,3,Unknown,Single,Less than $40K,0
1880,50,F,1,High School,Single,Less than $40K,0
1881,50,F,1,High School,Single,Less than $40K,0
1882,50,F,1,High School,Single,Less than $40K,0
1883,40,M,5,Post-Graduate,Single,$60K - $80K,0
1884,40,F,4,College,Married,Less than $40K,0
1885,40,F,4,College,Married,Less than $40K,0
1886,47,M,4,High School,Married,$40K - $60K,0
1887,49,F,3,Graduate,Unknown,Unknown,0
1888,40,M,2,Graduate,Married,$80K - $120K,0
1889,40,M,2,Graduate,Married,$80K - $120K,0
1890,45,M,2,Graduate,Single,$80K - $120K,0
1891,38,M,3,College,Single,$80K - $120K,0
1892,49,M,4,College,Divorced,$40K - $60K,0
1893,63,F,0,Graduate,Single,Less than $40K,0
1894,50,M,1,High School,Single,$40K - $60K,0
1895,47,F,5,High School,Married,Less than $40K,0
1896,63,M,1,Graduate,Single,$60K - $80K,0
1897,30,F,2,Post-Graduate,Divorced,Less than $40K,0
1898,38,M,3,Graduate,Single,Less than $40K,0
1899,44,F,2,High School,Married,Less than $40K,0
1900,46,F,4,College,Single,Less than $40K,0
1901,51,M,0,Unknown,Married,$60K - $80K,0
1902,49,F,1,Unknown,Married,$40K - $60K,0
1903,50,M,1,College,Married,$80K - $120K,0
1904,45,M,4,Unknown,Single,Less than $40K,0
1905,63,F,0,High School,Single,Less than $40K,0
1906,52,M,3,College,Married,$60K - $80K,0
1907,62,F,0,Doctorate,Single,Less than $40K,0
1908,45,M,3,Graduate,Married,$80K - $120K,0
1909,47,F,2,Graduate,Married,$40K - $60K,0
1910,47,F,2,Graduate,Married,$40K - $60K,0
1911,47,F,1,Doctorate,Married,$40K - $60K,0
1912,39,F,1,Graduate,Married,Less than $40K,0
1913,39,F,1,Graduate,Married,Less than $40K,0
1914,39,F,1,Graduate,Married,Less than $40K,0
1915,45,M,1,Graduate,Married,Less than $40K,0
1916,45,F,2,Unknown,Single,Less than $40K,0
1917,50,F,3,Graduate,Single,Less than $40K,0
1918,50,F,3,Graduate,Single,Less than $40K,0
1919,50,F,3,Graduate,Single,Less than $40K,0
1920,50,F,3,Uneducated,Single,Less than $40K,0
1921,50,M,3,High School,Married,$80K - $120K,0
1922,46,F,4,Graduate,Married,Less than $40K,0
1923,46,F,4,Graduate,Married,Less than $40K,0
1924,46,F,4,Graduate,Married,Less than $40K,0
1925,46,M,4,College,Single,$60K - $80K,0
1926,38,F,3,Unknown,Unknown,$40K - $60K,0
1927,51,F,1,Graduate,Single,Less than $40K,0
1928,51,F,1,Graduate,Single,Less than $40K,0
1929,47,M,3,High School,Single,$40K - $60K,0
1930,49,F,4,Unknown,Single,Less than $40K,0
1931,49,F,4,Unknown,Single,Less than $40K,0
1932,39,F,5,Graduate,Married,Less than $40K,0
1933,44,F,2,Unknown,Married,Less than $40K,0
1934,44,F,2,Unknown,Married,Less than $40K,0
1935,56,M,3,High School,Married,$80K - $120K,0
1936,43,F,2,Unknown,Married,Less than $40K,0
1937,43,F,2,Unknown,Married,Less than $40K,0
1938,43,F,2,Unknown,Married,Less than $40K,0
1939,43,F,2,Unknown,Married,Less than $40K,0
1940,55,F,1,College,Unknown,Less than $40K,0
1941,49,F,3,Unknown,Married,Less than $40K,0
1942,49,F,3,Unknown,Married,Less than $40K,0
1943,49,F,3,Unknown,Married,Less than $40K,0
1944,49,F,3,Unknown,Married,Less than $40K,0
1945,49,F,3,Unknown,Married,Less than $40K,0
1946,43,F,2,High School,Married,Less than $40K,0
1947,43,F,2,High School,Married,Less than $40K,0
1948,43,F,2,High School,Married,Less than $40K,0
1949,51,F,2,Unknown,Single,Less than $40K,0
1950,51,F,2,Unknown,Single,Less than $40K,0
1951,51,F,2,Unknown,Single,Less than $40K,0
1952,51,F,2,Unknown,Single,Less than $40K,0
1953,51,F,2,Unknown,Single,Less than $40K,0
1954,51,F,2,Unknown,Single,Less than $40K,0
1955,51,F,2,Unknown,Single,Less than $40K,0
1956,53,M,3,Graduate,Single,$120K +,0
1957,50,F,1,Unknown,Married,Unknown,0
1958,45,F,0,Graduate,Married,Less than $40K,0
1959,40,F,3,High School,Single,Less than $40K,0
1960,40,F,3,High School,Single,Less than $40K,0
1961,42,F,5,College,Married,Less than $40K,0
1962,61,F,1,Graduate,Single,Less than $40K,0
1963,61,F,1,Graduate,Single,Less than $40K,0
1964,61,F,1,Graduate,Single,Less than $40K,0
1965,50,M,1,Uneducated,Married,$120K +,0
1966,42,F,4,Unknown,Married,Less than $40K,0
1967,42,F,4,Unknown,Married,Less than $40K,0
1968,42,F,4,Unknown,Married,Less than $40K,0
1969,52,M,2,High School,Single,$40K - $60K,0
1970,52,F,1,Uneducated,Single,Unknown,0
1971,52,F,1,Uneducated,Single,Unknown,0
1972,47,F,4,Unknown,Unknown,Less than $40K,0
1973,41,M,4,Graduate,Divorced,$40K - $60K,0
1974,56,F,3,College,Single,Unknown,0
1975,56,F,3,College,Single,Unknown,0
1976,51,F,3,Unknown,Single,Less than $40K,0
1977,51,F,3,Unknown,Single,Less than $40K,0
1978,51,F,3,Unknown,Single,Less than $40K,0
1979,45,M,3,Graduate,Unknown,$80K - $120K,0
1980,44,M,4,Uneducated,Married,$40K - $60K,0
1981,58,F,1,Graduate,Single,$40K - $60K,0
1982,35,M,1,Unknown,Single,$40K - $60K,0
1983,39,F,1,Graduate,Single,Less than $40K,0
1984,39,F,1,Graduate,Single,Less than $40K,0
1985,39,F,1,Graduate,Single,Less than $40K,0
1986,39,F,1,Graduate,Single,Less than $40K,0
1987,39,F,1,Graduate,Single,Less than $40K,0
1988,39,F,1,Graduate,Single,Less than $40K,0
1989,39,F,1,Graduate,Single,Less than $40K,0
1990,39,F,1,Graduate,Single,Less than $40K,0
1991,52,F,1,Graduate,Married,Less than $40K,0
1992,52,F,1,Graduate,Married,Less than $40K,0
1993,52,F,1,Graduate,Married,Less than $40K,0
1994,52,F,1,Graduate,Married,Less than $40K,0
1995,44,M,3,High School,Married,$60K - $80K,0
1996,44,M,3,High School,Married,$60K - $80K,0
1997,44,M,3,High School,Married,$60K - $80K,0
1998,49,F,3,High School,Married,Less than $40K,0
1999,49,F,3,High School,Married,Less than $40K,0
2000,49,F,3,High School,Married,Less than $40K,0
2001,49,F,3,High School,Married,Less than $40K,0
2002,49,F,3,High School,Married,Less than $40K,0
2003,35,F,1,Graduate,Single,$40K - $60K,0
2004,61,F,0,Graduate,Divorced,Less than $40K,0
2005,47,F,4,Doctorate,Married,Less than $40K,0
2006,46,M,2,High School,Married,$40K - $60K,0
2007,46,M,2,High School,Married,$40K - $60K,0
2008,47,F,4,Uneducated,Married,$40K - $60K,0
2009,47,F,4,Uneducated,Married,$40K - $60K,0
2010,52,F,4,Uneducated,Single,Less than $40K,0
2011,49,M,4,Post-Graduate,Married,$60K - $80K,0
2012,50,F,5,Uneducated,Single,Less than $40K,0
2013,55,M,1,Graduate,Single,$80K - $120K,0
2014,51,F,2,Post-Graduate,Married,Less than $40K,0
2015,37,M,2,Uneducated,Unknown,$40K - $60K,0
2016,41,F,3,Graduate,Married,$40K - $60K,0
2017,64,M,1,Uneducated,Single,Unknown,0
2018,40,M,2,Unknown,Married,$60K - $80K,0
2019,50,M,3,Graduate,Single,$40K - $60K,0
2020,32,M,0,College,Unknown,Less than $40K,0
2021,47,F,5,High School,Single,Less than $40K,0
2022,47,F,5,High School,Single,Less than $40K,0
2023,47,F,5,High School,Single,Less than $40K,0
2024,43,F,4,Graduate,Married,Less than $40K,0
2025,43,F,4,Graduate,Married,Less than $40K,0
2026,43,F,4,Graduate,Married,Less than $40K,0
2027,43,F,4,Graduate,Married,Less than $40K,0
2028,43,F,4,Graduate,Married,Less than $40K,0
2029,43,F,4,Graduate,Married,Less than $40K,0
2030,47,F,5,Graduate,Married,Less than $40K,0
2031,47,F,5,Graduate,Married,Less than $40K,0
2032,50,F,2,Unknown,Married,Unknown,0
2033,50,F,2,Unknown,Married,Unknown,0
2034,46,F,4,Post-Graduate,Divorced,Less than $40K,0
2035,43,F,3,College,Single,Less than $40K,0
2036,43,F,3,College,Single,Less than $40K,0
2037,43,F,3,College,Single,Less than $40K,0
2038,40,F,2,Doctorate,Single,$40K - $60K,0
2039,37,F,4,College,Married,Less than $40K,0
2040,43,M,4,Uneducated,Married,$60K - $80K,0
2041,41,F,3,High School,Married,Less than $40K,0
2042,41,F,3,High School,Married,Less than $40K,0
2043,41,F,3,High School,Married,Less than $40K,0
2044,41,F,3,High School,Married,Less than $40K,0
2045,37,F,3,Uneducated,Single,Less than $40K,0
2046,50,F,2,College,Unknown,Unknown,0
2047,47,M,4,Uneducated,Unknown,$40K - $60K,0
2048,53,F,1,Unknown,Single,Less than $40K,0
2049,39,M,1,College,Married,Less than $40K,0
2050,41,F,1,Unknown,Divorced,Less than $40K,0
2051,50,M,3,Uneducated,Married,$40K - $60K,0
2052,50,M,1,Uneducated,Married,$60K - $80K,0
2053,43,F,3,High School,Single,$40K - $60K,0
2054,43,F,3,High School,Single,$40K - $60K,0
2055,59,M,1,High School,Single,$60K - $80K,0
2056,52,F,3,Unknown,Single,$40K - $60K,0
2057,49,F,3,Uneducated,Married,Unknown,0
2058,47,F,3,Uneducated,Single,Less than $40K,0
2059,47,F,3,Uneducated,Single,Less than $40K,0
2060,47,F,3,Uneducated,Single,Less than $40K,0
2061,42,F,4,Unknown,Unknown,Less than $40K,0
2062,50,M,2,Uneducated,Single,$80K - $120K,0
2063,41,F,3,Post-Graduate,Single,Less than $40K,0
2064,38,F,2,Graduate,Single,Unknown,0
2065,38,F,2,Graduate,Single,Less than $40K,0
2066,38,F,2,Graduate,Single,Less than $40K,0
2067,38,F,2,Graduate,Single,Less than $40K,0
2068,38,F,2,Graduate,Single,Less than $40K,0
2069,38,F,2,Graduate,Single,Less than $40K,0
2070,41,M,4,Uneducated,Single,$80K - $120K,0
2071,64,F,0,Graduate,Single,Unknown,0
2072,32,F,1,High School,Married,Unknown,0
2073,54,F,1,College,Single,Less than $40K,0
2074,54,F,1,College,Single,Less than $40K,0
2075,49,F,2,Uneducated,Married,Less than $40K,0
2076,49,F,2,Uneducated,Married,Less than $40K,0
2077,49,F,2,Uneducated,Married,Less than $40K,0
2078,49,F,2,Uneducated,Married,Less than $40K,0
2079,49,F,2,Unknown,Married,Less than $40K,0
2080,49,F,2,Unknown,Married,Less than $40K,0
2081,49,F,2,Unknown,Married,Less than $40K,0
2082,51,F,2,High School,Married,Less than $40K,0
2083,51,F,2,High School,Married,Less than $40K,0
2084,38,M,2,Graduate,Married,$60K - $80K,0
